route_id,service_id,trip_id,trip_headsign,trip_short_name,direction_id,block_id,shape_id,wheelchair_accessible,peak_offpeak
5,7855,9466102,Danbury,1868,0,,21,1,1
5,7855,9466103,South Norwalk,1873,1,,10,1,0
5,7855,9466104,Danbury,1874,0,,21,1,1
5,7855,9466105,South Norwalk,1881,1,,10,1,0
5,7855,9466106,Danbury,1882,0,,21,1,0
5,7855,9466107,Danbury,1888,0,,21,1,0
5,7855,9466108,Stamford,1889,1,,10,1,0
5,7855,9466109,Danbury,1894,0,,21,1,0
5,7855,9466110,South Norwalk,1895,1,,10,1,0
5,7855,9466111,South Norwalk,1897,1,,10,1,0
6,7855,9466113,Waterbury,1906,0,,22,1,1
6,7855,9466114,Waterbury,1916,0,,22,1,0
6,7855,9466115,Waterbury,1922,0,,22,1,0
6,7855,9466116,Stamford,1923,1,,11,1,1
6,7855,9466117,Waterbury,1932,0,,22,1,0
6,7855,9466118,Bridgeport,1935,1,,11,1,1
6,7855,9466119,Waterbury,1948,0,,22,1,1
6,7855,9466120,Bridgeport,1953,1,,11,1,0
6,7855,9466121,Bridgeport,1963,1,,11,1,0
6,7855,9466122,Bridgeport,1971,1,,11,1,0
6,7855,9466123,Waterbury,1974,0,,22,1,1
6,7855,9466124,Bridgeport,1981,1,,11,1,0
6,7855,9466125,Waterbury,1988,0,,22,1,0
6,7855,9466126,Bridgeport,1991,1,,11,1,0
6,7855,9466127,Bridgeport,1997,1,,11,1,0
2,7855,9466281,Grand Central,304,1,,3,1,1
2,7855,9466282,Grand Central,306,1,,3,1,1
2,7855,9466283,North White Plains,307,0,,14,1,1
2,7855,9466284,Grand Central,308,1,,3,1,1
2,7855,9466285,North White Plains,309,0,,14,1,1
2,7855,9466286,Grand Central,310,1,,3,1,1
2,7855,9466287,Grand Central,312,1,,3,1,1
2,7855,9466288,Grand Central,314,1,,3,1,1
2,7855,9466289,Grand Central,316,1,,3,1,1
2,7855,9466290,Crestwood,319,0,,14,1,0
2,7855,9466291,Crestwood,323,0,,14,1,0
2,7855,9466292,Grand Central,324,1,,3,1,1
2,7855,9466293,Grand Central,326,1,,3,1,1
2,7855,9466294,Crestwood,327,0,,14,1,0
2,7855,9466295,Grand Central,328,1,,3,1,1
2,7855,9466296,Grand Central,330,1,,3,1,1
2,7855,9466297,Crestwood,331,0,,14,1,0
2,7855,9466298,Grand Central,332,1,,3,1,1
2,7855,9466299,Grand Central,334,1,,3,1,0
2,7855,9466300,Crestwood,335,0,,14,1,0
2,7855,9466301,Grand Central,336,1,,3,1,0
2,7855,9466302,Grand Central,342,1,,3,1,0
2,7855,9466303,North White Plains,343,0,,14,1,0
2,7855,9466304,North White Plains,345,0,,14,1,0
2,7855,9466305,Grand Central,346,1,,3,1,0
2,7855,9466306,North White Plains,349,0,,14,1,1
2,7855,9466307,Grand Central,350,1,,3,1,0
2,7855,9466308,Crestwood,351,0,,14,1,1
2,7855,9466309,North White Plains,353,0,,14,1,1
3,7855,9466310,New Haven,3538,0,,16,1,0
2,7855,9466311,Grand Central,354,1,,3,1,0
2,7855,9466312,Crestwood,355,0,,14,1,1
2,7855,9466313,Crestwood,357,0,,14,1,1
2,7855,9466314,Grand Central,358,1,,3,1,0
3,7855,9466315,Grand Central,3581,1,,5,1,0
2,7855,9466316,North White Plains,359,0,,14,1,1
2,7855,9466317,Crestwood,361,0,,14,1,1
2,7855,9466318,North White Plains,363,0,,14,1,1
2,7855,9466319,Crestwood,365,0,,14,1,1
2,7855,9466320,Grand Central,366,1,,3,1,0
2,7855,9466321,Mt Vernon West,367,0,,14,1,1
2,7855,9466322,Grand Central,368,1,,3,1,0
2,7855,9466323,Grand Central,370,1,,3,1,0
2,7855,9466324,North White Plains,373,0,,14,1,1
2,7855,9466325,Crestwood,383,0,,14,1,0
2,7855,9466326,Grand Central,384,1,,3,1,0
2,7855,9466327,Crestwood,387,0,,14,1,0
2,7855,9466328,Grand Central,388,1,,3,1,0
1,7855,9466329,Grand Central,416,1,,1,1,1
1,7855,9466331,Grand Central,426,1,,1,1,1
1,7855,9466332,Grand Central,434,1,,1,1,1
1,7855,9466333,Grand Central,436,1,,1,1,1
1,7855,9466334,Grand Central,440,1,,1,1,1
1,7855,9466335,Grand Central,442,1,,1,1,0
1,7855,9466336,Greystone,443,0,,12,1,0
1,7855,9466337,Grand Central,444,1,,1,1,0
1,7855,9466338,Grand Central,446,1,,1,1,0
1,7855,9466340,Greystone,461,0,,12,1,1
1,7855,9466341,Greystone,465,0,,12,1,1
1,7855,9466342,Greystone,469,0,,12,1,1
1,7855,9466349,Greystone,477,0,,12,1,1
1,7855,9466353,Greystone,485,0,,12,1,0
2,7855,9466358,Grand Central,500,1,,3,1,0
2,7855,9466365,North White Plains,501,0,,14,1,0
2,7855,9466366,Grand Central,502,1,,3,1,1
2,7855,9466367,North White Plains,503,0,,14,1,1
2,7855,9466368,Grand Central,504,1,,3,1,1
2,7855,9466369,North White Plains,505,0,,14,1,1
2,7855,9466371,Grand Central,506,1,,3,1,1
2,7855,9466372,North White Plains,507,0,,14,1,1
2,7855,9466374,Grand Central,508,1,,3,1,1
2,7855,9466375,North White Plains,509,0,,14,1,1
2,7855,9466378,North White Plains,511,0,,14,1,1
2,7855,9466381,Grand Central,512,1,,3,1,1
2,7855,9466383,North White Plains,513,0,,14,1,1
2,7855,9466384,Grand Central,514,1,,3,1,1
2,7855,9466385,North White Plains,515,0,,14,1,1
2,7855,9466386,Grand Central,516,1,,3,1,1
2,7855,9466387,North White Plains,517,0,,14,1,0
2,7855,9466390,Grand Central,518,1,,3,1,1
2,7855,9466393,Grand Central,520,1,,3,1,1
2,7855,9466394,North White Plains,521,0,,14,1,0
2,7855,9466397,Grand Central,522,1,,3,1,1
2,7855,9466398,Grand Central,524,1,,3,1,1
2,7855,9466399,North White Plains,525,0,,14,1,0
2,7855,9466400,Grand Central,526,1,,3,1,1
2,7855,9466401,Grand Central,528,1,,3,1,1
2,7855,9466404,North White Plains,529,0,,14,1,0
2,7855,9466412,North White Plains,533,0,,14,1,0
2,7855,9466414,Grand Central,534,1,,3,1,1
2,7855,9466416,Grand Central,536,1,,3,1,0
2,7855,9466417,North White Plains,537,0,,14,1,0
2,7855,9466420,Grand Central,538,1,,3,1,0
2,7855,9466424,Grand Central,540,1,,3,1,0
2,7855,9466426,North White Plains,541,0,,14,1,0
2,7855,9466427,North White Plains,543,0,,14,1,0
2,7855,9466428,Grand Central,544,1,,3,1,0
2,7855,9466429,North White Plains,545,0,,14,1,0
2,7855,9466430,North White Plains,547,0,,14,1,1
2,7855,9466432,Grand Central,548,1,,3,1,0
2,7855,9466437,North White Plains,551,0,,14,1,1
2,7855,9466438,Grand Central,552,1,,3,1,0
2,7855,9466440,Grand Central,556,1,,3,1,0
2,7855,9466441,North White Plains,557,0,,14,1,1
2,7855,9466445,North White Plains,559,0,,14,1,1
2,7855,9466448,Grand Central,560,1,,3,1,0
2,7855,9466450,Grand Central,562,1,,3,1,0
2,7855,9466452,North White Plains,563,0,,14,1,1
2,7855,9466453,Grand Central,564,1,,3,1,0
2,7855,9466454,North White Plains,565,0,,14,1,1
2,7855,9466456,Grand Central,566,1,,3,1,0
2,7855,9466457,North White Plains,567,0,,14,1,1
2,7855,9466458,Grand Central,568,1,,3,1,0
2,7855,9466462,Grand Central,570,1,,3,1,0
2,7855,9466467,Grand Central,572,1,,3,1,0
2,7855,9466468,North White Plains,573,0,,14,1,1
2,7855,9466470,Grand Central,574,1,,3,1,0
2,7855,9466473,Grand Central,576,1,,3,1,0
2,7855,9466474,North White Plains,577,0,,14,1,1
2,7855,9466477,Grand Central,578,1,,3,1,0
2,7855,9466478,North White Plains,579,0,,14,1,1
2,7855,9466482,Grand Central,580,1,,3,1,0
2,7855,9466483,North White Plains,581,0,,14,1,1
2,7855,9466484,North White Plains,585,0,,14,1,0
2,7855,9466485,North White Plains,589,0,,14,1,0
2,7855,9466489,North White Plains,591,0,,14,1,0
2,7855,9466490,Grand Central,592,1,,3,1,0
2,7855,9466491,North White Plains,593,0,,14,1,0
2,7855,9466492,North White Plains,595,0,,14,1,0
2,7855,9466493,Grand Central,596,1,,3,1,0
2,7855,9466494,North White Plains,597,0,,14,1,0
2,7855,9466495,North White Plains,599,0,,14,1,0
2,7855,9466498,Grand Central,600,1,,3,1,0
2,7855,9466499,Southeast,601,0,,14,1,1
2,7855,9466500,Grand Central,602,1,,3,1,0
2,7855,9466501,Southeast,603,0,,14,1,1
2,7855,9466502,Grand Central,604,1,,3,1,1
2,7855,9466503,Southeast,605,0,,14,1,1
2,7855,9466504,Grand Central,606,1,,3,1,1
2,7855,9466505,Southeast,607,0,,14,1,1
2,7855,9466506,Grand Central,608,1,,3,1,1
2,7855,9466507,Southeast,609,0,,14,1,1
2,7855,9466508,Grand Central,610,1,,3,1,1
2,7855,9466509,Southeast,611,0,,14,1,1
2,7855,9466510,Grand Central,612,1,,3,1,1
2,7855,9466511,Southeast,613,0,,14,1,1
2,7855,9466512,Grand Central,614,1,,3,1,1
2,7855,9466513,Southeast,615,0,,14,1,0
2,7855,9466514,Grand Central,616,1,,3,1,1
2,7855,9466515,Southeast,617,0,,14,1,0
2,7855,9466516,Grand Central,618,1,,3,1,1
2,7855,9466517,Grand Central,620,1,,3,1,1
2,7855,9466518,Southeast,621,0,,14,1,0
2,7855,9466519,Grand Central,624,1,,3,1,1
2,7855,9466520,Southeast,625,0,,14,1,0
2,7855,9466521,Grand Central,626,1,,3,1,1
2,7855,9466522,Southeast,627,0,,14,1,0
2,7855,9466523,Grand Central,628,1,,3,1,1
2,7855,9466524,Southeast,629,0,,14,1,0
2,7855,9466526,Grand Central,630,1,,3,1,1
2,7855,9466527,Southeast,631,0,,14,1,0
2,7855,9466528,Grand Central,632,1,,3,1,1
2,7855,9466529,Southeast,633,0,,14,1,0
2,7855,9466530,Grand Central,634,1,,3,1,1
2,7855,9466531,Southeast,635,0,,14,1,0
2,7855,9466532,Grand Central,636,1,,3,1,1
2,7855,9466533,Southeast,637,0,,14,1,0
2,7855,9466534,Grand Central,638,1,,3,1,0
2,7855,9466535,Mount Kisco,639,0,,14,1,0
2,7855,9466537,Grand Central,640,1,,3,1,0
2,7855,9466538,Southeast,641,0,,14,1,0
2,7855,9466539,Grand Central,642,1,,3,1,0
2,7855,9466540,Southeast,643,0,,14,1,0
2,7855,9466541,Grand Central,644,1,,3,1,0
2,7855,9466542,Southeast,645,0,,14,1,1
2,7855,9466543,Grand Central,646,1,,3,1,0
2,7855,9466544,Southeast,647,0,,14,1,1
2,7855,9466545,Grand Central,648,1,,3,1,0
2,7855,9466546,Southeast,649,0,,14,1,1
2,7855,9466547,Southeast,651,0,,14,1,1
2,7855,9466548,Grand Central,652,1,,3,1,0
2,7855,9466549,Mount Kisco,653,0,,14,1,1
2,7855,9466550,Southeast,655,0,,14,1,1
2,7855,9466551,Grand Central,656,1,,3,1,0
2,7855,9466552,Brewster,657,0,,14,1,1
2,7855,9466553,Southeast,659,0,,14,1,1
2,7855,9466555,Grand Central,660,1,,3,1,0
2,7855,9466556,Mount Kisco,661,0,,14,1,1
2,7855,9466557,Grand Central,662,1,,3,1,0
2,7855,9466558,Brewster,663,0,,14,1,1
2,7855,9466559,Grand Central,664,1,,3,1,0
2,7855,9466560,Mount Kisco,665,0,,14,1,1
2,7855,9466561,Southeast,667,0,,14,1,1
2,7855,9466562,Grand Central,668,1,,3,1,0
2,7855,9466563,Mount Kisco,669,0,,14,1,1
2,7855,9466565,Grand Central,670,1,,3,1,0
2,7855,9466566,Southeast,671,0,,14,1,1
2,7855,9466567,Grand Central,672,1,,3,1,0
2,7855,9466568,Mount Kisco,673,0,,14,1,1
2,7855,9466569,Grand Central,674,1,,3,1,0
2,7855,9466570,Southeast,675,0,,14,1,1
2,7855,9466571,Grand Central,676,1,,3,1,0
2,7855,9466572,Mount Kisco,677,0,,14,1,1
2,7855,9466573,Grand Central,678,1,,3,1,0
2,7855,9466574,Southeast,679,0,,14,1,1
2,7855,9466576,Grand Central,680,1,,3,1,0
2,7855,9466577,Southeast,681,0,,14,1,0
2,7855,9466578,Grand Central,682,1,,3,1,0
2,7855,9466579,Southeast,683,0,,14,1,0
2,7855,9466580,Grand Central,684,1,,3,1,0
2,7855,9466581,Southeast,685,0,,14,1,0
2,7855,9466582,Southeast,687,0,,14,1,0
2,7855,9466583,Grand Central,688,1,,3,1,0
2,7855,9466584,Southeast,689,0,,14,1,0
2,7855,9466586,Southeast,691,0,,14,1,0
2,7855,9466587,Grand Central,692,1,,3,1,0
2,7855,9466588,Southeast,695,0,,14,1,0
2,7855,9466589,Grand Central,696,1,,3,1,0
2,7855,9466590,Southeast,697,0,,14,1,0
2,7855,9466591,Grand Central,698,1,,3,1,0
2,7855,9466592,Southeast,699,0,,14,1,0
1,7855,9466593,Grand Central,700,1,,1,1,0
1,7855,9466594,Croton-Harmon,701,0,,12,1,0
1,7855,9466595,Grand Central,702,1,,1,1,1
1,7855,9466596,Croton-Harmon,703,0,,12,1,0
1,7855,9466597,Grand Central,704,1,,1,1,1
1,7855,9466598,Croton-Harmon,705,0,,12,1,1
1,7855,9466599,Grand Central,706,1,,1,1,1
1,7855,9466600,Croton-Harmon,707,0,,12,1,1
1,7855,9466601,Grand Central,708,1,,1,1,1
1,7855,9466602,Croton-Harmon,709,0,,12,1,1
1,7855,9466603,Grand Central,710,1,,1,1,1
1,7855,9466604,Croton-Harmon,711,0,,12,1,1
1,7855,9466605,Grand Central,712,1,,1,1,1
1,7855,9466606,Croton-Harmon,713,0,,12,1,1
1,7855,9466607,Grand Central,714,1,,1,1,1
1,7855,9466608,Croton-Harmon,715,0,,12,1,1
1,7855,9466609,Grand Central,716,1,,1,1,1
1,7855,9466610,Croton-Harmon,717,0,,12,1,0
1,7855,9466611,Grand Central,718,1,,1,1,1
1,7855,9466612,Croton-Harmon,719,0,,12,1,0
1,7855,9466613,Grand Central,720,1,,1,1,1
1,7855,9466614,Croton-Harmon,721,0,,12,1,0
1,7855,9466615,Grand Central,722,1,,1,1,1
1,7855,9466616,Croton-Harmon,723,0,,12,1,0
1,7855,9466617,Grand Central,724,1,,1,1,1
1,7855,9466618,Croton-Harmon,725,0,,12,1,0
1,7855,9466619,Croton-Harmon,727,0,,12,1,0
1,7855,9466620,Grand Central,728,1,,1,1,1
1,7855,9466621,Croton-Harmon,729,0,,12,1,0
1,7855,9466622,Grand Central,730,1,,1,1,1
1,7855,9466623,Croton-Harmon,731,0,,12,1,0
1,7855,9466624,Grand Central,732,1,,1,1,1
1,7855,9466625,Croton-Harmon,733,0,,12,1,0
1,7855,9466626,Grand Central,734,1,,1,1,1
1,7855,9466627,Croton-Harmon,735,0,,12,1,0
1,7855,9466628,Grand Central,736,1,,1,1,1
1,7855,9466629,Croton-Harmon,737,0,,12,1,0
1,7855,9466630,Grand Central,738,1,,1,1,1
1,7855,9466631,Croton-Harmon,739,0,,12,1,0
1,7855,9466632,Grand Central,740,1,,1,1,1
1,7855,9466633,Croton-Harmon,741,0,,12,1,0
1,7855,9466634,Grand Central,742,1,,1,1,1
1,7855,9466635,Croton-Harmon,743,0,,12,1,0
1,7855,9466636,Grand Central,744,1,,1,1,0
1,7855,9466637,Croton-Harmon,745,0,,12,1,1
1,7855,9466638,Grand Central,746,1,,1,1,0
1,7855,9466639,Croton-Harmon,747,0,,12,1,1
1,7855,9466640,Grand Central,748,1,,1,1,0
1,7855,9466641,Croton-Harmon,749,0,,12,1,1
1,7855,9466642,Grand Central,750,1,,1,1,0
1,7855,9466643,Croton-Harmon,751,0,,12,1,1
1,7855,9466644,Grand Central,752,1,,1,1,0
1,7855,9466645,Croton-Harmon,753,0,,12,1,1
1,7855,9466646,Grand Central,754,1,,1,1,0
1,7855,9466647,Croton-Harmon,755,0,,12,1,1
1,7855,9466648,Grand Central,756,1,,1,1,0
1,7855,9466649,Croton-Harmon,757,0,,12,1,1
1,7855,9466650,Grand Central,758,1,,1,1,0
1,7855,9466651,Croton-Harmon,759,0,,12,1,1
1,7855,9466652,Grand Central,760,1,,1,1,0
1,7855,9466653,Croton-Harmon,761,0,,12,1,1
1,7855,9466654,Grand Central,762,1,,1,1,0
1,7855,9466655,Croton-Harmon,763,0,,12,1,1
1,7855,9466656,Grand Central,764,1,,1,1,0
1,7855,9466657,Croton-Harmon,765,0,,12,1,1
1,7855,9466658,Grand Central,766,1,,1,1,0
1,7855,9466659,Croton-Harmon,767,0,,12,1,1
1,7855,9466660,Grand Central,768,1,,1,1,0
1,7855,9466661,Croton-Harmon,769,0,,12,1,1
1,7855,9466662,Grand Central,770,1,,1,1,0
1,7855,9466663,Croton-Harmon,771,0,,12,1,1
1,7855,9466664,Grand Central,772,1,,1,1,0
1,7855,9466665,Croton-Harmon,773,0,,12,1,1
1,7855,9466666,Grand Central,774,1,,1,1,0
1,7855,9466667,Croton-Harmon,775,0,,12,1,1
1,7855,9466668,Grand Central,776,1,,1,1,0
1,7855,9466669,Croton-Harmon,777,0,,12,1,1
1,7855,9466670,Grand Central,778,1,,1,1,0
1,7855,9466671,Croton-Harmon,779,0,,12,1,1
1,7855,9466672,Grand Central,780,1,,1,1,0
1,7855,9466673,Croton-Harmon,781,0,,12,1,1
1,7855,9466674,Grand Central,782,1,,1,1,0
1,7855,9466675,Croton-Harmon,783,0,,12,1,0
1,7855,9466676,Croton-Harmon,785,0,,12,1,0
1,7855,9466677,Grand Central,786,1,,1,1,0
1,7855,9466678,Croton-Harmon,787,0,,12,1,0
1,7855,9466679,Croton-Harmon,789,0,,12,1,0
1,7855,9466680,Grand Central,790,1,,1,1,0
1,7855,9466681,Croton-Harmon,791,0,,12,1,0
1,7855,9466682,Grand Central,792,1,,1,1,0
1,7855,9466683,Croton-Harmon,793,0,,12,1,0
1,7855,9466684,Grand Central,794,1,,1,1,0
1,7855,9466685,Croton-Harmon,795,0,,12,1,0
1,7855,9466686,Grand Central,796,1,,1,1,0
1,7855,9466687,Croton-Harmon,797,0,,12,1,0
1,7855,9466688,Grand Central,798,1,,1,1,0
1,7855,9466689,Croton-Harmon,799,0,,12,1,0
1,7855,9466690,Poughkeepsie,801,0,,12,1,0
1,7855,9466691,Grand Central,802,1,,1,1,0
1,7855,9466692,Poughkeepsie,803,0,,12,1,1
1,7855,9466693,Poughkeepsie,805,0,,12,1,1
1,7855,9466694,Grand Central,806,1,,1,1,1
1,7855,9466695,Poughkeepsie,807,0,,12,1,1
1,7855,9466696,Poughkeepsie,809,0,,12,1,1
1,7855,9466697,Grand Central,810,1,,1,1,1
1,7855,9466698,Poughkeepsie,813,0,,12,1,1
1,7855,9466699,Grand Central,814,1,,1,1,1
1,7855,9466700,Grand Central,816,1,,1,1,1
1,7855,9466701,Poughkeepsie,817,0,,12,1,0
1,7855,9466702,Grand Central,818,1,,1,1,1
1,7855,9466703,Poughkeepsie,821,0,,12,1,0
1,7855,9466704,Poughkeepsie,825,0,,12,1,0
1,7855,9466705,Poughkeepsie,829,0,,12,1,0
1,7855,9466706,Grand Central,830,1,,1,1,1
1,7855,9466707,Grand Central,832,1,,1,1,1
1,7855,9466708,Poughkeepsie,833,0,,12,1,0
1,7855,9466709,Grand Central,834,1,,1,1,1
1,7855,9466710,Grand Central,836,1,,1,1,1
1,7855,9466711,Poughkeepsie,837,0,,12,1,0
1,7855,9466712,Grand Central,838,1,,1,1,1
1,7855,9466713,Poughkeepsie,839,0,,12,1,0
1,7855,9466714,Grand Central,840,1,,1,1,1
1,7855,9466715,Poughkeepsie,841,0,,12,1,0
1,7855,9466716,Grand Central,842,1,,1,1,1
1,7855,9466717,Poughkeepsie,843,0,,12,1,1
1,7855,9466718,Grand Central,844,1,,1,1,0
1,7855,9466719,Grand Central,846,1,,1,1,0
1,7855,9466720,Poughkeepsie,847,0,,12,1,1
1,7855,9466721,Poughkeepsie,849,0,,12,1,1
1,7855,9466722,Grand Central,850,1,,1,1,0
1,7855,9466723,Beacon,851,0,,12,1,1
1,7855,9466724,Poughkeepsie,853,0,,12,1,1
1,7855,9466725,Grand Central,854,1,,1,1,0
1,7855,9466726,Poughkeepsie,855,0,,12,1,1
1,7855,9466727,Poughkeepsie,857,0,,12,1,1
1,7855,9466728,Grand Central,858,1,,1,1,0
1,7855,9466730,Grand Central,862,1,,1,1,0
1,7855,9466731,Poughkeepsie,863,0,,12,1,1
1,7855,9466732,Poughkeepsie,865,0,,12,1,1
1,7855,9466733,Grand Central,866,1,,1,1,0
1,7855,9466734,Poughkeepsie,869,0,,12,1,1
1,7855,9466735,Grand Central,870,1,,1,1,0
1,7855,9466736,Grand Central,874,1,,1,1,0
1,7855,9466737,Poughkeepsie,875,0,,12,1,1
1,7855,9466738,Grand Central,876,1,,1,1,0
1,7855,9466739,Poughkeepsie,877,0,,12,1,1
1,7855,9466740,Grand Central,878,1,,1,1,0
1,7855,9466741,Grand Central,880,1,,1,1,0
1,7855,9466742,Poughkeepsie,881,0,,12,1,0
1,7855,9466743,Grand Central,882,1,,1,1,0
1,7855,9466744,Poughkeepsie,883,0,,12,1,0
1,7855,9466745,Grand Central,886,1,,1,1,0
1,7855,9466746,Poughkeepsie,887,0,,12,1,0
1,7855,9466747,Grand Central,890,1,,1,1,0
1,7855,9466748,Poughkeepsie,891,0,,12,1,0
1,7855,9466749,Grand Central,892,1,,1,1,0
1,7855,9466750,Croton-Harmon,894,1,,1,1,0
1,7855,9466751,Poughkeepsie,895,0,,12,1,0
1,7855,9466752,Croton-Harmon,896,1,,1,1,0
1,7855,9466753,Poughkeepsie,897,0,,12,1,0
1,7855,9466754,Croton-Harmon,898,1,,1,1,0
2,7855,9466755,Wassaic,901,0,,14,1,1
2,7855,9466756,Grand Central,908,1,,3,1,1
2,7855,9466757,Wassaic,909,0,,14,1,1
2,7855,9466758,Grand Central,916,1,,3,1,1
2,7855,9466759,Wassaic,917,0,,14,1,0
2,7855,9466760,Grand Central,920,1,,3,1,1
2,7855,9466761,Wassaic,925,0,,14,1,0
2,7855,9466762,Grand Central,926,1,,3,1,1
2,7855,9466764,Wassaic,933,0,,14,1,0
2,7855,9466766,Southeast,940,1,,3,1,0
2,7855,9466767,Wassaic,943,0,,14,1,0
2,7855,9466768,Southeast,948,1,,3,1,0
2,7855,9466769,Wassaic,949,0,,14,1,1
2,7855,9466771,Wassaic,953,0,,14,1,1
2,7855,9466772,Southeast,956,1,,3,1,0
2,7855,9466773,Wassaic,963,0,,14,1,1
2,7855,9466774,Southeast,964,1,,3,1,0
2,7855,9466775,Wassaic,971,0,,14,1,1
2,7855,9466776,Southeast,972,1,,3,1,0
2,7855,9466777,Wassaic,979,0,,14,1,1
2,7855,9466778,Southeast,980,1,,3,1,0
2,7855,9466779,Wassaic,983,0,,14,1,0
2,7855,9466780,Wassaic,987,0,,14,1,0
2,7855,9466781,Southeast,988,1,,3,1,0
2,7855,9466782,Southeast,992,1,,3,1,0
2,7855,9466783,Dover Plains,995,0,,14,1,0
2,7855,9466784,Southeast,998,1,,3,1,0
3,7856,9467093,Grand Central,6203,1,,5,1,0
3,7856,9467095,Stamford,6300,0,,16,1,0
3,7856,9467096,Grand Central,6301,1,,5,1,0
3,7856,9467097,Stamford,6302,0,,16,1,0
3,7856,9467098,Grand Central,6303,1,,5,1,0
3,7856,9467099,Stamford,6304,0,,16,1,0
3,7856,9467100,Grand Central,6305,1,,5,1,0
3,7856,9467101,Stamford,6306,0,,16,1,0
3,7856,9467102,Grand Central,6307,1,,5,1,0
3,7856,9467103,Stamford,6308,0,,16,1,0
3,7856,9467104,Grand Central,6309,1,,5,1,0
3,7856,9467105,Stamford,6310,0,,16,1,0
3,7856,9467106,Grand Central,6311,1,,5,1,0
3,7856,9467107,Stamford,6312,0,,16,1,0
3,7856,9467108,Grand Central,6313,1,,5,1,0
3,7856,9467109,Stamford,6314,0,,16,1,0
3,7856,9467110,Grand Central,6315,1,,5,1,0
3,7856,9467111,Stamford,6316,0,,16,1,0
3,7856,9467112,Grand Central,6317,1,,5,1,0
3,7856,9467113,Stamford,6318,0,,16,1,0
3,7856,9467114,Grand Central,6319,1,,5,1,0
3,7856,9467115,Stamford,6320,0,,16,1,0
3,7856,9467116,Grand Central,6321,1,,5,1,0
3,7856,9467117,Stamford,6322,0,,16,1,0
3,7856,9467118,Grand Central,6323,1,,5,1,0
3,7856,9467119,Stamford,6324,0,,16,1,0
3,7856,9467120,Grand Central,6325,1,,5,1,0
3,7856,9467121,Stamford,6326,0,,16,1,0
3,7856,9467122,Grand Central,6327,1,,5,1,0
3,7856,9467123,Stamford,6328,0,,16,1,0
3,7856,9467124,Grand Central,6329,1,,5,1,0
3,7856,9467125,Stamford,6330,0,,16,1,0
3,7856,9467126,Grand Central,6331,1,,5,1,0
3,7856,9467127,Stamford,6332,0,,16,1,0
3,7856,9467128,Grand Central,6333,1,,5,1,0
3,7856,9467129,Stamford,6334,0,,16,1,0
3,7856,9467130,Grand Central,6335,1,,5,1,0
3,7856,9467131,Stamford,6336,0,,16,1,0
3,7856,9467132,Grand Central,6337,1,,5,1,0
3,7856,9467133,Stamford,6338,0,,16,1,0
3,7856,9467134,Grand Central,6339,1,,5,1,0
3,7856,9467135,Stamford,6340,0,,16,1,0
3,7856,9467136,Grand Central,6341,1,,5,1,0
3,7856,9467137,Stamford,6342,0,,16,1,0
3,7856,9467138,Grand Central,6343,1,,5,1,0
3,7856,9467139,Stamford,6344,0,,16,1,0
3,7856,9467140,Grand Central,6345,1,,5,1,0
3,7856,9467141,Stamford,6346,0,,16,1,0
3,7856,9467142,Grand Central,6347,1,,5,1,0
3,7856,9467143,Stamford,6348,0,,16,1,0
3,7856,9467144,Grand Central,6349,1,,5,1,0
3,7856,9467145,Stamford,6350,0,,16,1,0
3,7856,9467146,Grand Central,6351,1,,5,1,0
3,7856,9467147,Stamford,6352,0,,16,1,0
3,7856,9467148,Grand Central,6353,1,,5,1,0
3,7856,9467149,Stamford,6354,0,,16,1,0
3,7856,9467150,Grand Central,6355,1,,5,1,0
3,7856,9467151,Stamford,6356,0,,16,1,0
3,7856,9467152,Grand Central,6357,1,,5,1,0
3,7856,9467153,Stamford,6358,0,,16,1,0
3,7856,9467154,Grand Central,6359,1,,5,1,0
3,7856,9467155,Stamford,6360,0,,16,1,0
3,7856,9467156,Grand Central,6361,1,,5,1,0
3,7856,9467157,Stamford,6362,0,,16,1,0
3,7856,9467158,Grand Central,6363,1,,5,1,0
3,7856,9467159,Stamford,6364,0,,16,1,0
3,7856,9467160,Grand Central,6365,1,,5,1,0
3,7856,9467161,Stamford,6366,0,,16,1,0
3,7856,9467162,Grand Central,6369,1,,5,1,0
3,7856,9467163,Stamford,6370,0,,16,1,0
3,7856,9467164,Grand Central,6371,1,,5,1,0
3,7856,9467165,Stamford,6372,0,,16,1,0
3,7856,9467166,Stamford,6374,0,,16,1,0
3,7856,9467167,Grand Central,6399,1,,5,1,0
3,7856,9467169,Grand Central,6419,1,,5,1,0
3,7856,9467170,Grand Central,6425,1,,5,1,0
3,7856,9467172,New Haven,6500,0,,16,1,0
3,7856,9467173,New Haven,6502,0,,16,1,0
3,7856,9467174,Grand Central,6503,1,,5,1,0
3,7856,9467175,New Haven,6504,0,,16,1,0
3,7856,9467176,Grand Central,6505,1,,5,1,0
3,7856,9467177,New Haven,6506,0,,16,1,0
3,7856,9467178,Grand Central,6509,1,,5,1,0
3,7856,9467179,New Haven,6510,0,,16,1,0
3,7856,9467180,Grand Central,6511,1,,5,1,0
3,7856,9467181,Grand Central,6513,1,,5,1,0
3,7856,9467182,New Haven,6514,0,,16,1,0
3,7856,9467183,Grand Central,6515,1,,5,1,0
3,7856,9467184,Grand Central,6517,1,,5,1,0
3,7856,9467185,New Haven,6518,0,,16,1,0
3,7856,9467186,Grand Central,6519,1,,5,1,0
